College ID,Country,Total Students,Male,Female,CGPA,Annual Family Income,Branch,Sports,Research Papers Published,Placement Rate,Faculty Count
College 58,UK,4629,11674,-7045,7.529458,698916,Computer Science,Badminton,18,94.94,336
College 63,China,16272,6975,7879,7.933638999999999,4507278,Biotechnology,Tennis,47,94.26,348
College 61,Australia,6584,14325,-7741,8.9250265,530053,Chemical Engineering,Chess,24,83.77000000000001,233
College 63,Japan,18581,6386,3748,8.266035500000001,3312071,Business Administration,Chess,26,85.5,545
College 15,Australia,11627,7607,4020,8.1656885,1131377,Business Administration,Badminton,27,72.18,577
College 1,Canada,18465,12952,5513,7.933706,667412,Physics,Cricket,28,67.78,610
College 13,Australia,29966,7051,12319,7.474823000000001,309646,Physics,Badminton,24,100.0,628
College 48,Japan,7285,12834,-5549,7.0243555,648711,Electrical Engineering,Tennis,14,99.41,428
College 34,Singapore,21255,11115,2475,8.990639999999999,4301280,Chemical Engineering,Football,41,88.39,510
College 30,Japan,5339,4778,561,8.886037,1912074,Economics,Swimming,19,74.04,465
College 19,South Africa,6242,8403,-2161,8.942855,2965710,Biotechnology,Basketball,41,97.96,420
College 64,China,8021,5844,2177,10.0,366766,Biotechnology,Swimming,27,75.44,252
College 66,Australia,10424,7503,2921,8.8019415,2763883,Biotechnology,Athletics,21,97.33,469
College 57,Japan,14166,5362,1937,7.405909,831818,Mechanical Engineering,Swimming,47,74.0,614
College 44,Canada,23515,13086,1361,10.0,3416258,Mechanical Engineering,Cricket,4,60.96,703
College 12,Japan,1762,942,820,9.431653,3903306,Mechanical Engineering,Cricket,33,84.64999999999999,120
College 40,Japan,11029,14616,-3587,9.5780805,4336161,Mechanical Engineering,Badminton,40,84.32,576
College 24,Canada,3517,2677,840,7.0871395,1034279,Computer Science,Badminton,41,97.64,364
College 11,South Africa,18511,7881,10630,7.960274,1720548,Electrical Engineering,Athletics,43,97.34,593
College 66,Canada,4646,4481,165,8.931643,1923286,Biotechnology,Volleyball,26,95.69,442
College 1,South Africa,2640,4194,-1554,8.008539,957078,Physics,Volleyball,34,100.0,428
College 58,South Africa,18357,5509,6837,8.3566365,2373273,Physics,Football,17,93.66,490
College 28,Canada,12254,2031,1026,9.3066505,2733301,Economics,Swimming,44,100.0,278
College 68,Switzerland,27156,12437,2947,7.9591315,738263,Economics,Basketball,2,81.4,669
College 94,Switzerland,10125,6549,3576,10.0,4584326,Civil Engineering,Basketball,7,80.63000000000001,489
College 59,India,8810,8599,211,9.4497395,2499479,Biotechnology,Badminton,12,72.37,368
College 71,Switzerland,24395,5478,7711,10.0,4870465,Biotechnology,Volleyball,43,67.96,577
College 22,China,25055,14782,7546,9.1908425,2781685,Business Administration,Swimming,5,88.52,476
College 90,Australia,17934,12892,5042,7.291984,483968,Mathematics,Swimming,9,85.92,445
College 29,India,18733,7259,5959,7.103282,2406564,Physics,Badminton,38,93.94,635
College 89,China,19360,1578,5296,9.78795,2735900,Civil Engineering,Football,24,100.0,455
College 74,China,1276,6951,-5675,10.0,4585732,Computer Science,Football,33,65.65,444
College 84,Canada,19244,2199,12020,6.912047,904094,Mathematics,Chess,42,90.49,373
College 78,South Africa,24996,7811,13406,9.219728,3119456,Mathematics,Chess,15,66.33,433
College 97,USA,14181,8268,5913,10.0,3387566,Economics,Tennis,33,71.98,364
College 69,Singapore,25778,2460,9203,7.974413999999999,3328828,Biotechnology,Football,36,100.0,635
College 45,Switzerland,5377,12459,-7082,6.784157,268314,Biotechnology,Swimming,46,65.28,466
College 70,India,5070,10259,-5189,8.5650525,950105,Chemical Engineering,Volleyball,48,71.31,177
College 86,Canada,5470,12497,-7027,9.4960925,3192185,Computer Science,Badminton,26,63.17,455
College 17,South Africa,28948,2845,8212,8.844174,1768348,Electrical Engineering,Tennis,21,91.62,715
College 79,Canada,10455,10505,-50,7.7192125,2518425,Chemical Engineering,Swimming,39,97.31,189
College 39,USA,17398,13007,4391,9.0124895,2304979,Mechanical Engineering,Tennis,25,81.44,630
College 40,Canada,10831,2584,1584,8.6729755,805951,Physics,Volleyball,29,87.52000000000001,284
College 28,Canada,16189,13151,3038,10.0,4385731,Business Administration,Cricket,38,64.92,509
College 2,USA,21803,8026,9899,8.628119,1016238,Physics,Chess,2,86.22,681
College 82,South Africa,18452,3913,7249,10.0,2335551,Mathematics,Volleyball,14,99.75,509
College 27,India,4480,12155,-7675,8.5579175,3055835,Computer Science,Cricket,28,82.45,180
College 21,Switzerland,6745,9978,-3233,9.92927,2618540,Physics,Athletics,31,96.26,382
College 87,USA,9910,11490,-1580,8.570998,1321996,Economics,Tennis,28,100.0,552
College 7,Canada,24329,13053,8578,7.3686565,1417313,Physics,Badminton,11,77.33999999999999,364
College 61,Canada,15978,12703,3275,10.0,4970842,Chemical Engineering,Volleyball,3,60.73,269
College 52,Singapore,19002,8091,10911,7.708466,2616932,Mechanical Engineering,Cricket,22,75.23,540
College 48,Canada,2334,9365,-7031,7.9379585,1675917,Civil Engineering,Chess,20,69.92,195
College 19,Japan,28708,6650,5740,9.349796,3199592,Computer Science,Athletics,12,89.4,566
College 73,South Africa,26860,13963,5663,10.0,2838514,Civil Engineering,Tennis,25,82.98,767
College 12,India,25165,3711,12505,9.7156725,4251345,Chemical Engineering,Badminton,9,95.29,660
College 94,Japan,12474,14754,-2280,7.334159,2328318,Physics,Badminton,29,100.0,287
College 71,South Africa,9775,14907,-5132,7.815159,1650318,Physics,Football,40,69.54,465
College 2,Australia,15676,9500,4324,6.3841835,348367,Mechanical Engineering,Cricket,0,79.82,542
College 17,Singapore,20655,13765,1023,10.0,4250153,Electrical Engineering,Cricket,43,68.64999999999999,338
College 75,India,12075,10962,1113,7.3386525,3097305,Business Administration,Tennis,40,69.17,584
College 76,China,25979,9310,2366,9.6223105,2764621,Chemical Engineering,Basketball,48,84.63,700
College 3,Australia,9692,3079,6370,10.0,3333792,Physics,Football,24,99.39,153
College 21,Switzerland,8930,5511,3419,9.5948065,4109613,Mathematics,Volleyball,24,82.42,522
College 78,Switzerland,14687,10852,3835,9.475239,1190478,Economics,Tennis,35,98.34,438
College 79,South Africa,16523,8761,7762,9.657807,4335614,Biotechnology,Badminton,48,85.23,251
College 51,Singapore,29925,13110,672,10.0,4393993,Mathematics,Cricket,14,75.47,775
College 10,Singapore,15341,2059,10645,10.0,3400907,Economics,Tennis,4,89.71000000000001,573
College 55,Japan,3870,12842,-8972,7.1928475,1025695,Mechanical Engineering,Cricket,36,91.54,108
College 36,South Africa,5668,7843,-2175,8.441214,2722428,Biotechnology,Athletics,22,99.32,363
College 51,USA,27244,5284,11336,9.731891,3143782,Business Administration,Volleyball,0,60.79,553
College 74,Singapore,19588,8114,11474,10.0,668314,Electrical Engineering,Athletics,33,74.09,281
College 17,South Africa,26667,12944,10731,10.0,3049357,Chemical Engineering,Volleyball,32,89.07000000000001,636
College 89,Australia,29633,12944,6390,8.6631275,546255,Mechanical Engineering,Athletics,6,69.21,572
College 61,Australia,29345,4413,4171,9.282818,865636,Biotechnology,Volleyball,38,74.46,569
College 91,Switzerland,18005,12912,5093,7.4588365,4237673,Electrical Engineering,Badminton,33,92.37,347
College 97,Japan,18587,14557,3412,8.019288,3198576,Electrical Engineering,Volleyball,2,90.1,382
College 75,Singapore,18554,604,1550,8.752495,804990,Business Administration,Swimming,46,65.7,515
College 13,UK,8533,13722,-5189,8.606233,1532466,Civil Engineering,Badminton,35,67.52,289
College 65,USA,2041,2708,-667,7.363765499999999,1047531,Computer Science,Tennis,22,75.21000000000001,356
College 95,Switzerland,28129,3131,6708,9.9518545,4023709,Electrical Engineering,Football,17,70.0,557
College 97,Japan,7085,8541,-1456,7.409994999999999,3039990,Physics,Chess,6,97.77,326
College 85,India,13269,9216,4053,9.32294,2745880,Electrical Engineering,Basketball,16,78.67999999999999,324
College 80,Singapore,6406,14173,-7767,6.793927,807854,Mathematics,Tennis,48,77.56,317
College 87,South Africa,26600,7659,899,6.8473725,1194745,Computer Science,Basketball,40,84.93,603
College 74,Canada,1005,11791,-10786,9.452925,3825850,Electrical Engineering,Swimming,34,90.99,73
College 48,Switzerland,26636,14067,3013,10.0,4517173,Computer Science,Badminton,41,100.0,367
College 97,Japan,18665,14179,4486,9.2835005,4027001,Biotechnology,Badminton,13,99.43,448
College 86,India,21537,3966,13197,10.0,4986081,Physics,Volleyball,4,66.80000000000001,438
College 70,Japan,26834,6468,2823,8.6465015,4073003,Physics,Athletics,30,80.79,709
College 47,Canada,28556,6403,2862,7.096281,932562,Computer Science,Football,21,67.63,642
College 100,Singapore,8599,1099,7500,5.7359625,911925,Electrical Engineering,Tennis,21,100.0,309
College 10,Japan,7443,3988,3455,7.433505999999999,1527012,Business Administration,Swimming,22,65.92,152
College 57,Canada,27923,12461,12023,9.664266,4308532,Business Administration,Basketball,1,87.72,445
College 80,Japan,14296,1252,6324,7.4125525,1005105,Physics,Football,7,84.83,247
College 13,Singapore,21762,2333,2165,7.569311000000001,1758622,Biotechnology,Volleyball,25,65.94,512
College 61,Singapore,19906,5888,7884,8.692523,325046,Physics,Swimming,46,70.91999999999999,376
College 58,Australia,19266,14133,5133,8.4668135,1573627,Economics,Tennis,12,94.18,414
College 84,China,4703,12780,-8077,8.867222,2854444,Biotechnology,Athletics,0,76.7,375
College 68,India,23615,14245,5197,9.6093035,4178607,Physics,Basketball,8,66.11999999999999,650
College 84,Singapore,18767,4877,8720,9.2656785,3111357,Chemical Engineering,Tennis,4,76.10000000000001,642
College 86,India,18375,11311,7064,6.809690000000001,1819380,Mechanical Engineering,Athletics,48,65.61,312
College 29,Australia,28790,5712,4213,10.0,1972933,Chemical Engineering,Cricket,29,84.47,387
College 16,Canada,19199,10994,8205,8.0137845,1467569,Mechanical Engineering,Football,32,77.74000000000001,305
College 63,Singapore,26610,3455,1031,7.979336999999999,2918674,Computer Science,Tennis,23,70.27,600
College 47,Canada,29010,13174,8248,10.0,256503,Physics,Basketball,16,81.89,555
College 43,USA,28621,6277,5637,10.0,4905640,Electrical Engineering,Cricket,29,96.37,645
College 23,Japan,16471,9385,7086,7.875704499999999,2491409,Mathematics,Football,41,92.68,350
College 30,UK,18949,12782,6167,10.0,3286060,Chemical Engineering,Athletics,0,70.17,455
College 57,Switzerland,26198,11867,2413,7.0305635,1681127,Biotechnology,Athletics,7,92.08,556
College 30,South Africa,11912,7845,4067,8.801885,3543770,Mathematics,Football,28,99.76,448
College 67,India,26449,1745,14763,10.0,4171155,Biotechnology,Athletics,39,85.72,666
College 56,Canada,19050,7258,11792,8.708365,2256730,Mathematics,Badminton,34,100.0,525
College 24,Singapore,12585,10077,2508,9.550186,3240372,Electrical Engineering,Chess,22,98.8,211
College 77,China,25330,2774,13687,8.547707,1715414,Business Administration,Football,4,68.09,536
College 96,Japan,26975,9444,3444,7.3601045,340209,Economics,Tennis,23,91.93,603
College 76,India,27452,2364,11990,7.2117395,1243479,Civil Engineering,Swimming,49,66.88,354
College 8,Japan,20222,5729,6018,10.0,2687337,Chemical Engineering,Athletics,27,64.74,615
College 88,South Africa,10201,10492,-291,9.1109785,4021957,Civil Engineering,Football,38,100.0,472
College 44,Canada,14495,7965,4992,8.493074,3326148,Mathematics,Swimming,10,77.55,281
College 80,Canada,26139,10410,8499,7.9009445,1821889,Chemical Engineering,Badminton,3,99.09,734
College 96,Australia,15598,7964,2036,9.465481,4330962,Mechanical Engineering,Chess,14,90.2,252
College 34,South Africa,7254,13029,-5775,10.0,4118990,Business Administration,Cricket,46,69.39999999999999,408
College 35,Singapore,16834,11827,5007,6.745048,1450096,Computer Science,Athletics,23,75.2,236
College 96,Australia,5432,8868,-3436,9.0526485,2445297,Mathematics,Swimming,37,94.34,185
College 50,UK,14986,4807,10179,5.4838995,2227799,Electrical Engineering,Volleyball,29,81.10000000000001,223
College 17,USA,19319,14307,5012,10.0,4167692,Biotechnology,Tennis,7,71.84,667
College 2,South Africa,5402,10564,-5162,8.718732,4297464,Business Administration,Swimming,48,83.17999999999999,189
College 90,Japan,16028,14947,1081,9.5369075,3513815,Mathematics,Football,31,79.22999999999999,570
College 54,USA,23466,14143,6597,7.6033335,446667,Physics,Volleyball,40,69.95,668
College 44,Japan,27955,2933,6936,10.0,4157281,Mathematics,Tennis,25,71.98,368
College 81,Australia,7451,14354,-6903,6.485654,791308,Business Administration,Volleyball,7,90.13,477
College 49,Canada,19261,5570,13648,7.683931999999999,267864,Mechanical Engineering,Athletics,10,65.15,253
College 2,Japan,28859,9515,7991,9.1068055,2193611,Economics,Cricket,43,73.58,669
College 72,USA,22728,14586,1533,9.914362,4168724,Biotechnology,Athletics,27,76.54,285
College 70,Switzerland,5294,14896,-9602,9.3664435,4652887,Physics,Badminton,10,63.97,181
College 9,Japan,12255,789,11466,8.933211,2826422,Electrical Engineering,Volleyball,1,76.91,322
College 1,USA,27294,1691,6441,8.227509,4455018,Civil Engineering,Swimming,17,92.65,666
College 69,Australia,17804,7016,10788,8.698300000000001,1296600,Mathematics,Volleyball,21,86.67999999999999,645
College 9,Switzerland,19182,2851,10262,7.7157015,1171403,Electrical Engineering,Cricket,33,87.73,548
College 14,Canada,15998,5256,9853,8.9286275,977255,Economics,Cricket,3,100.0,622
College 27,UK,10856,871,9985,8.898768,3077536,Business Administration,Basketball,22,92.9,337
College 9,Singapore,3807,11072,-7265,7.24693,453860,Chemical Engineering,Chess,48,68.59,179
College 36,Australia,13520,7716,5804,9.1070425,2074085,Electrical Engineering,Cricket,27,75.18,339
College 93,UK,27891,4454,5071,9.2374135,2234827,Civil Engineering,Tennis,16,65.1,337
College 84,Australia,29768,4957,4075,8.891491499999999,2502983,Electrical Engineering,Tennis,28,95.31,560
College 79,South Africa,3810,629,3181,10.0,2706742,Physics,Football,19,82.89,408
College 100,Japan,22786,12603,7940,9.261216,2442432,Electrical Engineering,Chess,10,81.09,664
College 3,USA,26551,7175,13961,7.7676545,1255309,Physics,Athletics,33,94.55,557
College 23,China,9014,646,8368,7.792534,1545068,Electrical Engineering,Chess,47,81.78,272
College 73,USA,24344,6512,9084,9.401251,3262502,Civil Engineering,Swimming,7,65.13000000000001,314
College 30,Switzerland,6756,14961,-8205,9.2915635,2763127,Mathematics,Tennis,39,78.30000000000001,503
College 19,Singapore,14246,10828,3236,7.9882205,376441,Computer Science,Tennis,34,83.80000000000001,292
College 67,South Africa,7706,3556,4150,9.043559,3887118,Mechanical Engineering,Swimming,11,88.94999999999999,364
College 50,South Africa,9343,14481,-5138,9.519139,3998278,Business Administration,Tennis,4,83.43,377
College 48,Australia,29984,3335,2602,7.762318,2624636,Physics,Chess,33,63.81,603
College 3,China,5524,6532,-1008,9.3772605,4574521,Physics,Badminton,36,67.19,324
College 98,Japan,4947,3786,1161,8.326213500000001,392427,Computer Science,Athletics,41,93.48,108
College 66,Switzerland,16409,9060,5901,8.3676165,2815233,Mechanical Engineering,Badminton,47,66.99,531
College 27,Japan,23304,10456,12848,7.972332,1204664,Civil Engineering,Chess,6,77.39999999999999,439
College 87,South Africa,25781,7030,6080,9.1543465,2648693,Economics,Swimming,2,71.39,679
College 96,South Africa,17970,5478,10304,9.241589,1043178,Business Administration,Volleyball,43,89.64,601
College 99,Switzerland,17921,9161,8760,7.831861999999999,2383724,Economics,Tennis,5,94.01,241
College 40,Singapore,22363,10486,3077,10.0,3420623,Chemical Engineering,Chess,44,69.98,497
College 18,India,9651,4512,5139,9.049949,3779898,Computer Science,Chess,10,72.58,463
College 27,Singapore,22112,814,2848,10.0,4875269,Electrical Engineering,Athletics,29,100.0,355
College 11,UK,28000,10795,11765,10.0,3283217,Business Administration,Basketball,2,83.2,454
College 39,India,13388,7012,6376,8.1934545,4066909,Economics,Cricket,31,70.03,456
College 19,China,17164,4315,9283,8.727434,1954868,Mathematics,Badminton,29,74.02000000000001,653
College 89,Singapore,19152,12842,6310,8.888051,2056102,Physics,Athletics,31,94.52,260
College 7,Switzerland,10178,9614,564,9.4073005,2134601,Mathematics,Basketball,5,64.87,466
College 95,USA,9271,14708,-5437,8.537393,2694786,Electrical Engineering,Chess,29,81.48,537
College 57,Switzerland,16846,9914,4993,8.1921385,2744277,Chemical Engineering,Football,45,100.0,220
College 2,Australia,24819,11896,2097,7.242013,1324026,Electrical Engineering,Cricket,42,100.0,342
College 38,South Africa,20502,13511,6991,8.602181,1904362,Mechanical Engineering,Volleyball,12,98.29,491
College 5,USA,17156,7927,9229,10.0,3961802,Business Administration,Tennis,19,86.89,433
College 78,Australia,4845,833,4012,8.0787045,2837409,Mathematics,Football,32,70.88000000000001,409
College 82,Australia,29533,1501,5011,8.2772525,2914505,Mechanical Engineering,Cricket,0,91.28,766
College 36,Australia,5873,2588,3285,9.5577475,4335495,Civil Engineering,Chess,34,84.09,229
College 68,UK,12232,14982,-2750,9.8234875,1806975,Business Administration,Volleyball,44,66.11,593
College 88,Australia,21609,8972,8123,9.762012,3044024,Electrical Engineering,Tennis,25,97.03,276
College 77,South Africa,25145,762,2903,10.0,4738510,Civil Engineering,Basketball,31,94.78,321
College 85,UK,29976,4228,7040,8.7806235,3961247,Mechanical Engineering,Cricket,1,70.82,736
College 57,USA,8311,5083,2034,10.0,4032100,Mechanical Engineering,Chess,10,68.57,457
College 97,Canada,9133,10927,-1794,8.1740375,2328075,Business Administration,Cricket,16,95.75,461
College 20,UK,19317,4500,13913,10.0,4319919,Economics,Athletics,2,99.08,492
College 5,Japan,6822,2657,1846,9.6461495,952299,Mechanical Engineering,Athletics,14,87.03,443
College 24,Japan,26512,9615,12996,6.662503500000001,1265007,Biotechnology,Tennis,22,68.45,621
College 99,USA,20975,10116,10859,9.0339265,3687853,Mathematics,Badminton,10,77.79,482
College 30,USA,9699,10403,-704,8.992443,3044886,Mathematics,Volleyball,27,66.86,505
College 28,Australia,6222,11368,-5146,9.6269925,4993985,Computer Science,Chess,8,79.42999999999999,244
College 53,USA,23445,2514,12047,7.743399500000001,3166799,Physics,Swimming,40,67.42,516
College 51,Australia,4666,3967,699,7.2727145,885429,Business Administration,Swimming,4,98.93,136
College 7,Switzerland,6486,1741,3292,8.289569,619138,Chemical Engineering,Chess,12,89.22,529
College 42,Singapore,23262,10470,12792,8.025546,531092,Economics,Athletics,22,84.11,320
College 35,China,25385,12278,7424,7.609076,1938152,Civil Engineering,Cricket,12,97.91,663
College 94,Singapore,23564,13493,9156,5.9566215,1393243,Mechanical Engineering,Basketball,7,99.75,373
College 34,UK,1770,11587,-9817,9.297558,3315116,Biotechnology,Chess,18,77.45,239
College 73,India,8659,3751,4908,10.0,2685611,Mechanical Engineering,Swimming,27,87.11,544
College 76,Singapore,17827,1840,9790,10.0,4439183,Electrical Engineering,Cricket,44,100.0,651
College 54,UK,24649,1650,8109,9.2631535,2306307,Physics,Athletics,35,96.54,312
College 29,Canada,11622,13929,-2307,8.8815905,743181,Electrical Engineering,Volleyball,16,69.17999999999999,229
College 10,Japan,10323,7809,2514,8.646186,3132372,Electrical Engineering,Football,49,67.39,599
College 27,Switzerland,16652,11376,1042,10.0,3508094,Chemical Engineering,Chess,47,92.77,280
College 83,UK,3415,13889,-10474,9.017072,1054144,Electrical Engineering,Badminton,31,75.05999999999999,199
College 13,UK,21203,2614,5756,9.721019,602038,Mathematics,Badminton,31,79.61,460
College 42,Australia,27234,12005,4330,7.855314,510628,Chemical Engineering,Basketball,7,86.2,619
College 37,China,7816,9208,-1392,8.6711055,2362211,Electrical Engineering,Badminton,8,100.0,291
College 61,Singapore,10941,2606,6886,8.505787999999999,631576,Civil Engineering,Basketball,18,100.0,180
College 96,Canada,18134,9517,903,9.2595205,1639041,Electrical Engineering,Football,18,74.91,598
College 79,UK,14560,2728,1320,8.7548715,1129743,Physics,Basketball,3,60.37,260
College 21,Japan,14248,9404,4844,9.7496595,4839319,Mechanical Engineering,Chess,36,100.0,432
College 3,India,4884,11375,-6491,6.956699,613398,Mechanical Engineering,Badminton,41,81.38,388
College 8,India,26007,4289,14395,9.0142705,4008541,Computer Science,Cricket,29,86.19000000000001,409
College 70,Canada,18983,9247,9736,8.8295415,319083,Computer Science,Chess,10,76.93,597
College 93,Switzerland,6179,9306,-3127,10.0,3165520,Mechanical Engineering,Cricket,4,90.16,524
College 83,India,26234,13411,7732,6.627120499999999,894241,Computer Science,Badminton,42,86.05,577
College 17,Australia,6562,4964,1598,7.974675,2049350,Business Administration,Cricket,13,88.81,530
College 10,USA,29516,5691,1321,9.8125415,3425083,Computer Science,Athletics,6,63.33,648
College 97,India,21494,3517,6803,7.894,2088000,Chemical Engineering,Football,5,62.75,425
College 13,China,2330,9614,-7284,9.735302,4010604,Business Administration,Tennis,46,75.5,463
College 91,Japan,16697,11265,5432,9.2940245,3368049,Physics,Athletics,37,83.14,430
College 12,Japan,12132,14942,-2810,8.9761825,3092365,Computer Science,Football,8,98.31,326
College 66,USA,13495,8954,4541,8.4667825,2473565,Chemical Engineering,Athletics,16,85.05,400
College 74,Japan,6410,5736,674,9.9519825,1603965,Biotechnology,Volleyball,38,83.14,304
College 85,Switzerland,8483,4536,3947,9.086437,4292874,Civil Engineering,Volleyball,21,64.23,557
College 23,Singapore,18510,3891,3839,9.234561,4969122,Computer Science,Basketball,42,86.9,679
College 65,USA,22770,2901,9742,6.805904,551808,Economics,Swimming,44,88.01,363
College 97,Japan,20101,9491,2228,8.9530405,3226081,Chemical Engineering,Volleyball,31,63.370000000000005,512
College 52,Australia,11797,2963,8060,8.942807499999999,1485615,Electrical Engineering,Volleyball,46,78.64999999999999,210
College 61,Canada,12524,1745,10779,7.3954035,2350807,Biotechnology,Football,26,98.29,524
College 26,South Africa,6185,9094,-2909,8.0966495,493299,Computer Science,Swimming,3,69.81,560
College 15,China,13076,6975,6101,8.6086545,1397309,Chemical Engineering,Badminton,48,94.83,239
College 22,Canada,17896,13609,4287,9.365904,4871808,Civil Engineering,Football,4,77.64,311
College 89,Switzerland,15206,13060,2146,7.9492395,878479,Chemical Engineering,Tennis,26,92.98,521
College 65,South Africa,16926,3364,5285,7.605146,650292,Economics,Badminton,11,95.47,256
College 26,South Africa,24152,1278,9745,10.0,1009958,Physics,Athletics,20,94.41,524
College 21,Australia,9366,11342,-1976,9.187691,4675382,Chemical Engineering,Badminton,10,84.34,312
College 24,UK,19070,14985,4085,10.0,4852357,Economics,Basketball,26,92.37,372
College 16,Canada,28813,10764,3671,8.040525,341050,Civil Engineering,Tennis,7,72.11,342
College 32,UK,2295,1952,343,9.202913,2545826,Business Administration,Volleyball,18,97.61,176
College 16,India,15349,1304,9817,8.656118,4172236,Physics,Chess,9,64.95,362
College 77,Singapore,29611,14319,8997,8.799121,4058242,Mathematics,Tennis,49,96.97,362
College 42,South Africa,18657,7422,1179,9.6329275,3825855,Mathematics,Basketball,23,88.88,506
College 32,Canada,3309,12831,-9522,7.667727,2995454,Physics,Athletics,49,66.29,93
College 50,Australia,3307,2775,532,7.139624,419248,Mathematics,Football,27,95.9,110
College 41,UK,23340,14667,7105,10.0,2989949,Economics,Football,10,94.92,686
College 24,UK,12042,10211,1831,8.9427745,3665549,Mechanical Engineering,Cricket,15,91.6,464
College 13,Switzerland,29040,7837,14814,6.541613,1983226,Biotechnology,Swimming,40,71.57,600
College 75,Japan,27544,2374,12359,10.0,2420076,Chemical Engineering,Basketball,23,95.43,750
College 79,UK,19678,13582,6096,7.596448,1172896,Chemical Engineering,Cricket,7,96.43,249
College 10,India,13484,8222,736,10.0,3749655,Mathematics,Chess,34,77.02000000000001,252
College 42,South Africa,17024,1077,8202,9.383689,1567378,Electrical Engineering,Chess,10,90.97,368
College 41,Japan,24340,1221,6387,9.2247495,1249499,Chemical Engineering,Basketball,43,91.45,650
College 3,Switzerland,24633,9748,9482,7.0257085,1191417,Computer Science,Badminton,6,74.53999999999999,552
College 55,China,11085,10741,344,8.585941,2431882,Physics,Basketball,18,93.65,401
College 16,South Africa,22661,9832,10584,8.3368175,2213635,Chemical Engineering,Cricket,15,91.83,531
College 44,Singapore,19491,8913,9920,7.6041485,1088297,Physics,Volleyball,20,97.82,272
College 81,Japan,2823,13437,-10614,7.6724005,864801,Economics,Swimming,10,69.66,236
College 89,UK,25674,7188,7086,8.6671005,3094201,Mathematics,Basketball,9,81.61,459
College 30,Switzerland,21051,568,11059,9.7433415,2786683,Electrical Engineering,Basketball,19,87.93,467
College 99,India,23302,609,5795,8.918355,3956710,Civil Engineering,Badminton,23,68.89999999999999,377
College 37,Canada,14267,2140,4783,9.785870999999998,3491742,Economics,Tennis,11,89.50999999999999,363
College 60,UK,28738,5334,1497,8.686307,3252614,Economics,Football,38,70.82,638
College 77,Singapore,22425,1035,8071,8.522317,2004634,Electrical Engineering,Chess,27,64.08,306
College 24,China,14884,965,607,6.3129375,785875,Chemical Engineering,Swimming,45,92.98,203
College 26,Singapore,3192,12223,-9031,8.6629545,2005909,Chemical Engineering,Cricket,34,75.08000000000001,353
College 58,Switzerland,15514,11323,1324,8.381174,602348,Biotechnology,Basketball,33,82.92999999999999,619
College 9,Switzerland,18038,5684,12277,7.8332075,2846415,Computer Science,Cricket,45,88.12,518
College 61,Singapore,8421,12818,-4397,7.195901,3551802,Electrical Engineering,Basketball,31,72.75999999999999,148
College 19,Australia,23667,11277,11076,6.0530405,206081,Electrical Engineering,Volleyball,28,63.67,424
College 28,Canada,5106,10198,-5092,7.695023,830046,Mathematics,Chess,3,83.44,489
College 7,China,17967,9284,2860,10.0,3867714,Mechanical Engineering,Tennis,41,77.99,240
College 45,Singapore,17962,8368,9594,9.694601,2909202,Chemical Engineering,Swimming,21,90.86,543
College 86,India,24264,3536,8228,9.702564,3705128,Biotechnology,Badminton,37,80.74000000000001,315
College 94,Switzerland,24155,3150,14941,7.960638,3021276,Mathematics,Football,40,85.76,609
College 63,USA,18189,1735,6041,8.202239,424478,Chemical Engineering,Athletics,42,91.42,613
College 37,UK,23376,7899,12736,7.7753745,1330749,Physics,Cricket,6,91.65,350
College 16,Canada,12216,10854,1176,8.4616045,343209,Biotechnology,Swimming,5,75.13,528
College 100,USA,12359,13135,-776,6.4301605,400321,Mechanical Engineering,Swimming,32,88.44,203
College 5,USA,16024,11678,4346,8.4146755,2709351,Computer Science,Badminton,20,99.62,230
College 29,Singapore,25085,10721,5800,7.4902625,1240525,Computer Science,Volleyball,36,100.0,396
College 52,Australia,26834,1535,9848,8.320262,320524,Biotechnology,Cricket,15,78.77,635
College 23,China,5290,6913,-1623,7.273696500000001,407393,Business Administration,Swimming,3,84.33,278
College 6,USA,9915,4344,5571,7.738378000000001,4416756,Mathematics,Swimming,6,89.33999999999999,399
College 36,South Africa,4005,6731,-2726,7.73606,4432120,Biotechnology,Swimming,21,98.63,488
College 57,USA,1654,2642,-988,7.892278,684556,Biotechnology,Swimming,13,93.61,75
College 33,South Africa,20244,10857,9340,8.018338,1456676,Computer Science,Chess,42,67.74,621
College 49,Switzerland,25940,1555,13498,9.6330075,3846015,Economics,Cricket,41,79.94,431
College 41,UK,6672,13124,-6452,9.587438,4454876,Business Administration,Volleyball,28,86.8,155
College 80,South Africa,20333,9676,10657,7.543139,726278,Physics,Volleyball,42,97.42,308
College 55,South Africa,26393,10724,14413,9.310316,4860632,Biotechnology,Cricket,14,94.25,385
College 98,Australia,3416,12384,-8968,10.0,3465025,Civil Engineering,Cricket,31,72.19999999999999,516
College 26,USA,27305,13150,14024,10.0,3358961,Physics,Cricket,40,67.4,447
College 37,Switzerland,1125,7817,-6692,8.893671999999999,4927344,Chemical Engineering,Chess,20,74.13,422
College 77,Singapore,7240,2270,4400,8.333118,526236,Chemical Engineering,Cricket,19,98.69,123
College 17,Singapore,6709,3874,2835,10.0,3993042,Business Administration,Badminton,7,86.84,205
College 96,Switzerland,16803,14612,2191,8.1358775,3011755,Electrical Engineering,Chess,40,78.38,617
