College ID,Country,Total Students,Male,Female,CGPA,Annual Family Income,Branch,Sports,Research Papers Published,Placement Rate,Faculty Count
College 47,India,1935,7463,-5528,10.0,461169,Physics,Tennis,22,70.43,346
College 24,India,8578,1370,7208,8.3221795,504359,Electrical Engineering,Chess,18,71.17999999999999,572
College 16,China,15431,8565,2272,7.7266105,2693221,Electrical Engineering,Athletics,11,71.55999999999999,505
College 81,Australia,9893,13803,-3910,10.0,2261627,Physics,Volleyball,5,63.84,453
College 60,Canada,20212,8260,6302,9.4335595,1247119,Civil Engineering,Football,31,74.55,587
College 80,Singapore,20625,14042,6018,7.008514,1177028,Electrical Engineering,Volleyball,42,67.71,479
College 82,Switzerland,21033,7385,7176,7.3648125,769625,Economics,Swimming,27,71.37,349
College 49,Japan,28178,4545,6395,9.4905705,1501141,Computer Science,Badminton,0,71.08,436
College 4,USA,23226,10890,12336,10.0,4801163,Electrical Engineering,Football,22,64.52,286
College 66,Japan,9752,4340,5412,8.445224,4010448,Chemical Engineering,Chess,17,81.11,363
College 49,USA,9142,11060,-1918,7.473866,1307732,Computer Science,Athletics,0,96.66,409
College 31,South Africa,22850,3382,14207,7.698907,3577814,Electrical Engineering,Basketball,20,93.42,606
College 66,India,19059,10715,7049,9.0906115,761223,Electrical Engineering,Badminton,21,82.97,394
College 54,UK,2269,7754,-5485,9.6731205,3906241,Physics,Chess,43,97.16,205
College 2,India,3087,5263,-2176,10.0,4139976,Mathematics,Football,49,83.89,527
College 61,Japan,22961,8387,9343,7.933131,1386262,Civil Engineering,Football,15,94.63,498
College 15,Singapore,5987,13012,-7025,7.507594,835188,Biotechnology,Tennis,29,85.28,545
College 60,Australia,17891,7018,10873,9.6600765,4240153,Biotechnology,Cricket,21,74.86999999999999,545
College 43,Japan,28483,12298,8039,9.111044,2442088,Business Administration,Football,22,72.09,567
College 93,Switzerland,27231,1698,2024,10.0,4707594,Mathematics,Basketball,32,74.02,386
College 98,Switzerland,16811,11426,5385,10.0,3610801,Biotechnology,Volleyball,29,90.75,464
College 40,China,21479,4848,998,9.5957135,2571427,Business Administration,Chess,48,85.92999999999999,557
College 96,Japan,21611,10344,11267,9.309314,998628,Mathematics,Swimming,18,69.03999999999999,650
College 85,China,13379,4244,9135,8.667473,2574946,Mechanical Engineering,Swimming,18,77.96,308
College 30,India,29201,5482,12454,9.6897865,2619573,Electrical Engineering,Basketball,11,91.75,593
College 63,South Africa,16083,3822,7829,8.841834,4163668,Chemical Engineering,Athletics,23,94.63,247
College 24,USA,19652,12653,6874,7.8360285,852057,Mathematics,Basketball,40,85.59,607
College 44,Switzerland,6515,13298,-6783,10.0,3771610,Electrical Engineering,Basketball,24,75.74000000000001,478
College 14,UK,28504,6557,10778,9.4495955,1499191,Electrical Engineering,Tennis,20,80.59,751
College 28,China,18685,9428,1921,10.0,3198743,Computer Science,Badminton,13,89.61,378
College 14,Australia,13355,12569,786,7.787855,695710,Electrical Engineering,Athletics,32,76.89,258
College 56,Japan,6489,11702,-5213,5.930438,760876,Computer Science,Chess,40,76.17,226
College 34,Australia,2607,4757,-2150,9.9743385,4868677,Chemical Engineering,Badminton,16,100.0,77
College 78,China,22724,11940,5684,9.255282,2990564,Economics,Swimming,25,74.93,600
College 89,Japan,21550,1915,14051,10.0,2543726,Biotechnology,Cricket,19,68.53,376
College 12,South Africa,11631,9404,2227,7.505686,1751372,Chemical Engineering,Badminton,27,64.08,389
College 56,Canada,5625,13688,-8063,9.3635915,3047183,Mathematics,Tennis,34,100.0,315
College 61,India,7745,8338,-593,8.9184855,1316971,Business Administration,Tennis,49,81.51,217
College 61,South Africa,19491,5160,11895,10.0,4623901,Computer Science,Athletics,39,95.04,647
College 40,USA,13744,10157,3587,9.447759,1595518,Physics,Football,5,70.36,218
College 20,Japan,17828,6486,11342,9.497859,515718,Computer Science,Athletics,20,63.86,662
College 42,Australia,18123,2424,6520,6.347384,1634768,Civil Engineering,Badminton,3,88.64999999999999,468
College 7,China,17926,11762,6164,8.872776,1905552,Physics,Swimming,8,65.61999999999999,376
College 79,India,22616,7168,4504,8.2293965,3878793,Civil Engineering,Volleyball,14,83.85000000000001,684
College 73,Switzerland,24267,6284,14513,10.0,3490234,Mechanical Engineering,Football,46,75.96,569
College 68,Canada,21942,1118,4989,7.996308,1552616,Physics,Athletics,24,90.19,511
College 31,India,29400,13323,14133,9.4867615,2433523,Biotechnology,Athletics,9,77.4,733
College 87,China,6429,5098,1331,7.922953499999999,1805907,Chemical Engineering,Badminton,49,95.92,233
College 70,Singapore,18575,8190,4102,9.6057025,4271405,Biotechnology,Football,6,92.5,303
College 92,USA,22426,7910,5614,8.2088855,1977771,Business Administration,Badminton,1,88.30999999999999,566
College 76,Japan,8915,12102,-3187,9.062309,2404618,Mechanical Engineering,Football,48,87.00999999999999,497
College 47,USA,17585,13310,2783,7.4888675,1617735,Physics,Basketball,28,76.92999999999999,331
College 51,South Africa,27055,3412,10760,5.9645245000000005,609049,Civil Engineering,Tennis,37,68.86,739
College 58,South Africa,4672,10001,-5329,7.798990499999999,1497981,Biotechnology,Tennis,30,75.37,180
College 22,China,24009,5761,4978,6.4502895,3960579,Electrical Engineering,Football,28,84.91,439
College 24,Japan,12939,12852,87,10.0,4727121,Civil Engineering,Football,10,67.35,288
College 34,Japan,13293,5714,7579,9.7414865,3582973,Mathematics,Swimming,29,89.43,341
College 63,Singapore,10750,4406,5123,9.3099055,3379811,Computer Science,Chess,15,88.47,196
College 60,India,8215,10334,-2119,9.4229015,3885803,Business Administration,Basketball,27,97.17,254
College 19,China,13899,8844,5055,8.4852635,1030527,Civil Engineering,Badminton,17,87.75,396
College 24,UK,6523,8076,-1553,9.9428365,4685673,Civil Engineering,Chess,1,86.19,292
College 64,Singapore,12196,8937,3259,9.5688935,4577787,Civil Engineering,Badminton,1,97.37,269
College 20,Switzerland,22590,4613,14184,8.5247895,1249579,Biotechnology,Basketball,5,90.91,326
College 98,Switzerland,26430,7711,8638,8.3929975,3065995,Computer Science,Football,21,76.30999999999999,486
College 27,Switzerland,9820,3117,1142,8.730863000000001,521726,Mechanical Engineering,Cricket,16,81.44999999999999,325
College 58,Switzerland,18699,7209,4310,10.0,4890708,Mechanical Engineering,Tennis,44,75.78,637
College 44,Singapore,15701,3861,4424,8.086585,2553170,Civil Engineering,Volleyball,29,96.17,467
College 93,South Africa,6420,1153,5267,9.4070305,3494061,Electrical Engineering,Cricket,43,99.81,484
College 65,Singapore,26941,2656,9157,8.986111,1812222,Mechanical Engineering,Basketball,18,68.25999999999999,750
College 46,Australia,19774,5663,8564,9.4777825,4855565,Business Administration,Chess,43,75.86999999999999,685
College 100,India,22545,8846,13699,10.0,4857818,Physics,Football,40,85.16,594
College 54,India,1840,6707,-4867,7.634939999999999,329880,Chemical Engineering,Badminton,11,66.75,125
College 39,Australia,27908,4818,5954,7.8563665,412733,Chemical Engineering,Swimming,4,92.43,434
College 7,India,12709,13598,-889,8.4297345,2359469,Mechanical Engineering,Basketball,48,96.39,458
College 54,India,5516,14197,-8681,10.0,3534897,Civil Engineering,Cricket,42,99.52,414
College 43,Australia,2188,11305,-9117,10.0,3762490,Mathematics,Basketball,32,98.71,296
College 20,Canada,23429,1299,1994,9.277808,4895616,Biotechnology,Tennis,44,71.41000000000001,640
College 84,South Africa,6314,3864,2450,9.582187,4104374,Chemical Engineering,Swimming,16,83.00999999999999,459
College 25,Australia,20744,13397,7347,8.668791,1857582,Mathematics,Basketball,34,73.30000000000001,532
College 43,India,10969,9196,1773,7.4374205,2814841,Mathematics,Cricket,42,94.63,428
College 85,Switzerland,15140,2157,8901,7.971674,4423348,Physics,Cricket,36,96.68,618
College 73,USA,9495,6677,2662,6.5308745,561749,Electrical Engineering,Athletics,33,78.67999999999999,385
College 27,Switzerland,10190,9169,1021,9.3775675,4035135,Business Administration,Athletics,9,77.26,529
College 92,China,14738,2196,1276,9.333718,2447436,Economics,Athletics,17,83.67,460
College 25,China,18487,2699,5516,7.012258999999999,664518,Business Administration,Tennis,15,64.5,582
College 36,Singapore,8835,7572,1263,10.0,4315337,Biotechnology,Badminton,1,69.47,305
College 98,India,26619,7949,2030,8.884261500000001,2468523,Business Administration,Football,40,92.95,737
College 66,South Africa,25649,11548,4742,8.2437065,2847413,Chemical Engineering,Athletics,13,99.71,472
College 9,India,16602,9047,7555,9.905494,2090988,Biotechnology,Badminton,34,92.33,409
College 83,Switzerland,23299,5660,7069,9.0139765,4607953,Chemical Engineering,Badminton,7,68.92,588
College 79,Australia,6484,7673,-1189,10.0,3725861,Civil Engineering,Tennis,39,89.61,530
College 53,Switzerland,25163,10540,7165,7.558088,1096176,Civil Engineering,Volleyball,19,90.35,352
College 21,China,1007,12164,-11157,7.856791,373582,Business Administration,Volleyball,18,75.63,256
College 50,India,22606,7499,10004,10.0,4332580,Mechanical Engineering,Swimming,43,84.58,553
College 16,India,5951,12291,-6340,8.328191499999999,4576383,Civil Engineering,Volleyball,32,63.25,231
College 66,Australia,16680,2079,14601,8.811126,462252,Physics,Badminton,1,74.16999999999999,371
College 26,Canada,7544,3083,4461,10.0,4109981,Mechanical Engineering,Swimming,33,69.41,243
College 44,UK,25379,10168,3027,5.2678705,535741,Computer Science,Football,48,79.21,690
College 29,China,27515,4595,13699,8.028297,3236594,Economics,Athletics,24,79.35000000000001,598
College 97,USA,12916,1867,1750,9.0370655,2314131,Chemical Engineering,Tennis,40,75.5,555
College 98,Singapore,18804,8681,10123,9.439681,3499362,Mechanical Engineering,Chess,18,92.54,259
College 46,Canada,18640,6989,11651,7.465482499999999,1070965,Civil Engineering,Chess,48,73.53,445
College 91,South Africa,20358,8647,6035,8.1445855,3869171,Mechanical Engineering,Badminton,6,80.39999999999999,558
College 71,Australia,25085,11911,13071,10.0,4490728,Civil Engineering,Football,6,78.75999999999999,625
College 49,Switzerland,19190,8528,4076,6.131775,703550,Business Administration,Basketball,17,89.89,522
College 15,India,27958,4437,5344,7.635110999999999,3150222,Computer Science,Volleyball,20,83.0,537
College 17,Japan,19145,6892,12253,8.981413,442826,Civil Engineering,Badminton,38,65.9,370
College 9,Australia,1046,13094,-12048,9.5680025,2796005,Electrical Engineering,Chess,15,96.39,397
College 77,China,5605,14377,-8772,7.982058,964116,Mathematics,Athletics,49,89.37,115
College 32,Australia,20491,14735,5756,10.0,4520586,Physics,Athletics,41,73.49,647
College 66,Australia,20295,717,3699,5.816920499999999,433841,Chemical Engineering,Football,37,85.33,462
College 59,Switzerland,2278,13922,-11644,8.101521,3343042,Civil Engineering,Basketball,19,88.97,435
College 32,Singapore,12219,12531,-312,7.8652615,2550523,Business Administration,Athletics,20,97.62,487
College 84,Japan,3840,1171,2669,9.7037385,4447477,Biotechnology,Chess,18,80.44,462
College 43,Australia,20508,648,6389,9.842707,4125414,Civil Engineering,Athletics,33,93.46,650
College 83,South Africa,18493,6704,1873,9.670241,960482,Mechanical Engineering,Tennis,46,81.16,284
College 91,Singapore,5290,4293,997,7.223231500000001,386463,Chemical Engineering,Athletics,2,69.59,139
College 100,Singapore,11152,1727,2983,10.0,3038678,Business Administration,Tennis,18,73.64,581
College 59,Switzerland,8027,6038,1989,9.1377285,1615457,Chemical Engineering,Chess,40,90.88,359
College 30,India,24580,14313,5285,10.0,3645711,Physics,Swimming,22,77.17,611
College 11,Switzerland,10896,4361,6535,9.452698,4405396,Chemical Engineering,Badminton,21,84.64999999999999,493
College 80,Canada,5675,13928,-8253,8.9344565,2188913,Physics,Tennis,1,64.11999999999999,520
College 26,USA,3001,7980,-4979,8.925323500000001,3390647,Biotechnology,Football,48,100.0,144
College 94,Singapore,17551,14160,3391,9.5769325,2773865,Mechanical Engineering,Athletics,7,73.99000000000001,332
College 2,Singapore,4476,6022,-1546,5.014774,1049548,Business Administration,Basketball,4,90.21,400
College 34,China,27465,773,12714,8.0008935,2861787,Biotechnology,Football,5,89.87,639
College 41,China,11384,1835,8155,7.3650625,1490125,Chemical Engineering,Football,39,97.54,478
College 86,Australia,20828,13573,581,10.0,3054933,Mechanical Engineering,Cricket,24,97.09,545
College 31,Switzerland,4827,14259,-9432,6.704047,1948094,Chemical Engineering,Tennis,34,98.44,320
College 63,Switzerland,12097,9520,2577,8.722381,4124762,Civil Engineering,Basketball,35,99.59,431
College 55,Singapore,11584,7202,4382,9.9067375,4813475,Economics,Athletics,4,86.63000000000001,292
College 61,UK,9707,9380,327,6.755626,1951252,Mathematics,Tennis,22,66.85000000000001,574
College 85,Singapore,3107,11715,-8608,9.8811145,4082229,Business Administration,Swimming,14,73.13000000000001,145
College 36,South Africa,15694,3693,12001,9.179225,3638450,Mathematics,Cricket,49,78.12,646
College 40,China,20195,6830,11818,8.579867,1019734,Physics,Badminton,36,78.22999999999999,617
College 23,Switzerland,13251,12075,1176,5.499810500000001,359621,Chemical Engineering,Swimming,43,68.17,383
College 26,UK,29069,2118,834,8.632546,3265092,Biotechnology,Chess,14,97.09,480
College 18,UK,28585,8356,11225,9.361371,322742,Computer Science,Cricket,43,69.31,450
College 79,Japan,9642,5095,4547,8.672614999999999,1125230,Computer Science,Tennis,2,81.01,273
College 34,Canada,5764,10108,-4344,6.7661235,1672247,Economics,Volleyball,10,87.75,515
College 86,Japan,15267,14868,399,7.952991000000001,2265982,Civil Engineering,Cricket,9,89.91000000000001,483
College 28,Australia,19021,10667,8354,9.7412475,3022495,Electrical Engineering,Football,45,87.98,278
College 49,South Africa,12014,6464,5550,8.7907485,1961497,Mathematics,Swimming,26,82.05999999999999,308
College 64,South Africa,27004,1726,13798,6.7317025,1103405,Economics,Athletics,7,79.69,514
College 71,Australia,23821,752,7597,8.7235185,3627037,Chemical Engineering,Chess,32,90.74,613
College 63,Japan,5301,4564,737,10.0,4797520,Mathematics,Football,27,86.8,340
College 62,Canada,13403,12049,1354,10.0,4572560,Economics,Volleyball,42,74.34,288
College 42,India,19475,6945,12530,8.9946225,2469245,Computer Science,Swimming,12,85.59,596
College 24,UK,10430,13692,-3262,10.0,3962667,Physics,Cricket,25,95.14,208
College 35,Australia,29211,9994,11135,7.1883605,1056721,Electrical Engineering,Badminton,33,100.0,414
College 77,Canada,11850,10315,1535,10.0,4864156,Civil Engineering,Football,10,99.22,519
College 55,Australia,16581,4179,12402,8.792833,1745666,Computer Science,Chess,6,67.80999999999999,346
College 49,China,15792,612,9258,7.638782,2577564,Electrical Engineering,Volleyball,4,69.11,352
College 77,Australia,14292,5081,9211,8.0979275,1535855,Chemical Engineering,Tennis,3,92.19,246
College 95,Singapore,21274,4599,7324,10.0,3987507,Economics,Cricket,46,89.25999999999999,345
College 59,Switzerland,29566,543,13195,9.667454,3754908,Business Administration,Tennis,6,88.22999999999999,513
College 83,Switzerland,22572,668,5101,7.7011215,2182243,Chemical Engineering,Chess,36,74.83,549
College 93,India,18165,5921,12244,9.1242285,3488457,Economics,Basketball,20,99.97,672
College 22,UK,24950,9998,4743,8.2266615,2233323,Mechanical Engineering,Basketball,3,80.57,607
College 85,South Africa,12389,3966,8423,10.0,4915776,Computer Science,Cricket,8,88.31,293
College 61,Australia,8291,5192,3099,9.092173,3684346,Civil Engineering,Tennis,3,86.33,326
College 80,Singapore,29834,6337,4968,9.6966855,2853371,Electrical Engineering,Basketball,21,69.41999999999999,402
College 30,Canada,9202,14661,-5459,9.0419265,863853,Chemical Engineering,Swimming,6,89.11999999999999,147
College 69,Switzerland,7876,9710,-1834,9.43856,2957120,Mathematics,Badminton,38,82.34,363
College 60,China,17164,9072,8092,8.118359,3856718,Biotechnology,Tennis,13,83.27,353
College 6,Australia,6703,8779,-2076,10.0,3777340,Mathematics,Volleyball,21,94.13,391
College 85,Singapore,20825,12935,7890,10.0,3650697,Physics,Tennis,36,66.17999999999999,596
College 11,Singapore,20860,1628,12561,10.0,4652714,Electrical Engineering,Swimming,29,72.88000000000001,423
College 24,Canada,21110,5837,726,8.3104305,1300861,Business Administration,Athletics,5,67.63,328
College 92,UK,13332,10770,2562,6.5222835,684567,Mathematics,Swimming,34,75.96000000000001,571
College 79,South Africa,14899,11623,3276,9.2625415,4585083,Mechanical Engineering,Cricket,14,66.31,522
College 51,Canada,7112,9411,-2299,9.468418,3676836,Computer Science,Swimming,37,96.48,490
College 19,Singapore,8406,6428,1978,7.883877,2947754,Computer Science,Swimming,23,90.94,414
College 50,UK,4814,4570,244,9.479824,1719648,Civil Engineering,Swimming,9,95.89,307
College 81,Singapore,12783,2310,9813,8.381559,4763118,Business Administration,Football,3,98.49,534
College 3,USA,12334,6074,3735,8.9883925,2076785,Chemical Engineering,Chess,41,83.35,248
College 3,Australia,2816,14247,-11431,9.416214,3572428,Electrical Engineering,Basketball,26,95.32,119
College 92,UK,21336,4739,8785,7.9174555,394911,Civil Engineering,Basketball,36,69.03,638
College 31,UK,14540,12171,2369,9.4930655,3726131,Biotechnology,Football,25,79.2,568
College 47,India,25493,4793,502,9.962841,4025682,Biotechnology,Cricket,14,95.9,655
College 8,Canada,4920,13275,-8355,10.0,2307103,Computer Science,Football,29,85.77000000000001,300
College 17,Canada,9191,9539,-348,8.1503965,1740793,Mechanical Engineering,Swimming,18,93.06,168
College 99,South Africa,4965,13911,-8946,9.761944,3403888,Chemical Engineering,Football,48,81.88,376
College 100,Japan,21830,7042,8831,7.716602,1013204,Economics,Cricket,7,76.89,450
College 91,Singapore,17510,3803,9540,7.7973785,1654757,Business Administration,Badminton,3,81.86,258
College 45,South Africa,29553,7909,9144,8.297657000000001,2595314,Physics,Basketball,2,97.2,442
College 97,UK,13534,11511,2023,9.7321765,604353,Electrical Engineering,Cricket,2,92.94,504
College 60,Singapore,12370,6133,6237,10.0,3525955,Chemical Engineering,Swimming,8,92.96,586
College 75,Canada,5529,11585,-6056,8.962392000000001,4284784,Mechanical Engineering,Athletics,30,80.18,181
College 21,USA,20697,11123,7934,10.0,2269165,Civil Engineering,Tennis,9,75.71000000000001,539
College 70,UK,5791,13935,-8144,8.152361,2004722,Civil Engineering,Badminton,37,100.0,213
College 21,UK,15279,6025,9254,9.589071,2678142,Economics,Tennis,44,93.74,491
College 58,Canada,2536,4149,-1613,8.9121965,3764393,Electrical Engineering,Cricket,20,65.06,244
College 55,USA,23792,5127,12619,8.9743665,1308733,Mathematics,Basketball,19,72.83000000000001,446
College 28,Canada,27729,2551,12437,10.0,4180748,Biotechnology,Swimming,21,68.25999999999999,483
College 81,Switzerland,26903,9959,11717,8.338614,1817228,Mathematics,Football,39,70.37,526
College 82,India,13185,7381,5804,9.66465,1489300,Electrical Engineering,Athletics,18,88.84,601
College 75,Canada,22209,11427,1240,7.694722499999999,1269445,Civil Engineering,Tennis,29,100.0,391
College 46,India,27297,4778,11774,8.4151655,1190331,Biotechnology,Athletics,0,81.65,514
College 44,South Africa,22548,11490,6937,9.1811495,2682299,Business Administration,Athletics,5,80.89,524
College 89,India,19705,5959,3844,6.9961965,732393,Chemical Engineering,Volleyball,36,68.89,500
College 94,Japan,16162,7226,8936,8.6577145,2075429,Civil Engineering,Tennis,11,80.19,433
College 25,Canada,3754,1065,1745,9.326313,4472626,Electrical Engineering,Football,47,86.78,391
College 71,Singapore,11139,14662,-3523,9.299278,2078556,Business Administration,Football,9,73.59,526
College 49,Australia,28472,7691,6087,7.858154,2296308,Computer Science,Tennis,34,80.82000000000001,347
College 46,India,17546,7550,9996,6.713818000000001,1127636,Biotechnology,Football,20,85.57,278
College 91,UK,8161,899,7262,8.2028095,4205619,Civil Engineering,Tennis,23,77.25999999999999,532
College 90,Japan,4480,11828,-7348,8.6255415,3651083,Chemical Engineering,Basketball,5,67.74,437
College 63,USA,8308,4055,3054,9.75493,1329860,Physics,Tennis,35,97.01,333
College 77,India,16169,7631,4258,9.08768,2235360,Biotechnology,Cricket,22,63.67,432
College 88,South Africa,5664,8192,-2528,10.0,2343276,Business Administration,Basketball,4,76.57000000000001,198
College 12,Canada,5924,13033,-7109,9.5535935,1587187,Chemical Engineering,Cricket,19,100.0,386
College 78,UK,21821,4334,3696,8.6277905,555581,Business Administration,Chess,19,86.64,474
College 57,Australia,5305,8529,-3224,10.0,4979421,Biotechnology,Badminton,29,79.52000000000001,249
College 73,Canada,16700,9749,5787,6.8780125000000005,1036025,Economics,Badminton,9,87.09,659
College 64,Australia,13170,7845,3876,8.2759485,2271897,Physics,Badminton,38,69.42999999999999,333
College 31,Canada,7768,4879,2889,8.6237905,1587581,Physics,Football,30,68.81,417
College 4,UK,13025,13500,-475,9.3091925,3278385,Mathematics,Basketball,10,73.77,476
College 54,Singapore,20000,9682,2925,7.9045865,1309173,Mechanical Engineering,Volleyball,25,89.77,422
College 83,Canada,4498,9529,-5031,8.5787625,4137525,Chemical Engineering,Badminton,48,73.48,259
College 65,China,7768,7215,553,8.367639,735278,Physics,Volleyball,35,100.0,542
College 93,China,10902,7469,1925,7.5017705,783541,Mathematics,Badminton,19,92.11,508
College 6,Canada,17681,10425,4481,10.0,3167639,Mathematics,Cricket,36,86.75,381
College 65,Australia,18795,6359,4255,8.426728,3793456,Civil Engineering,Tennis,48,70.36,355
College 89,China,9600,9991,-391,9.711721,3703442,Economics,Badminton,19,90.25,539
College 91,Australia,20233,5019,12353,10.0,4234686,Civil Engineering,Athletics,41,86.36,380
College 22,South Africa,18975,10707,6961,7.521247499999999,2942495,Chemical Engineering,Volleyball,29,64.7,496
College 17,Canada,25045,6321,639,8.960765499999999,4061531,Electrical Engineering,Athletics,13,73.67,550
College 59,UK,25644,4194,11987,9.6099755,3759951,Chemical Engineering,Chess,23,77.03,363
College 29,Switzerland,29200,11876,10032,6.643658,367316,Physics,Athletics,39,75.38000000000001,398
College 67,South Africa,12936,1235,11701,9.4284655,4836931,Economics,Cricket,36,85.85,556
College 17,China,28901,5496,9223,7.9464105,2272821,Civil Engineering,Volleyball,0,84.29,458
College 2,UK,19987,12248,7739,9.0379125,3855825,Computer Science,Badminton,23,85.53,536
College 32,South Africa,25518,9213,9131,6.2254155,1430831,Electrical Engineering,Basketball,38,89.03,663
College 22,Japan,19523,5976,8962,9.3998535,2439707,Civil Engineering,Basketball,9,89.80000000000001,410
College 97,China,29139,7266,3423,10.0,4157222,Mechanical Engineering,Football,17,74.92,414
College 58,South Africa,28731,10421,5702,8.34947,1958940,Mechanical Engineering,Cricket,4,88.10000000000001,589
College 53,India,10033,14778,-4745,6.8908245,1241649,Biotechnology,Athletics,12,72.39,539
College 86,Singapore,1157,4158,-3001,8.344442,1428884,Chemical Engineering,Chess,48,73.33,271
College 47,South Africa,6499,2740,3759,8.697341,1694682,Physics,Basketball,25,70.46,520
College 4,South Africa,22698,1729,5926,8.6014125,2022825,Physics,Badminton,39,86.46000000000001,648
College 38,Australia,23811,11336,2742,8.751101,802202,Mechanical Engineering,Basketball,48,90.42,692
College 13,China,14534,1017,892,9.216347,4452694,Chemical Engineering,Volleyball,21,98.11,588
College 61,Australia,20046,11875,8171,6.7491805,1558361,Physics,Swimming,14,98.9,498
College 87,UK,14342,14541,-199,10.0,715371,Economics,Badminton,24,84.47,310
College 64,China,16681,11789,4892,8.088125999999999,1636252,Physics,Badminton,12,98.58,377
College 77,Japan,29766,1658,10176,10.0,4055538,Economics,Swimming,19,97.34,761
College 84,Canada,28657,1827,11205,9.8554555,2470911,Computer Science,Cricket,10,92.74,471
College 33,USA,15495,4276,643,9.6146415,3609283,Biotechnology,Volleyball,43,64.58,411
College 98,USA,8023,578,4533,10.0,4866797,Mathematics,Chess,43,96.45,176
College 38,Singapore,27324,2130,505,8.3532625,4866525,Mathematics,Football,47,77.2,621
College 29,South Africa,4284,13975,-9691,10.0,4272539,Business Administration,Badminton,27,66.89,157
College 61,Japan,2194,10297,-8103,9.396899,3833798,Mathematics,Basketball,26,89.0,334
College 32,UK,22293,1798,3795,10.0,3892732,Business Administration,Swimming,41,78.72999999999999,495
College 11,Canada,6076,14067,-7991,9.143081,4746162,Chemical Engineering,Tennis,40,68.68,550
College 18,Switzerland,11462,12537,-1075,9.597697,3235394,Chemical Engineering,Cricket,10,61.96,441
College 45,South Africa,10626,5393,5233,7.568268,296536,Biotechnology,Cricket,7,65.27,366
College 21,China,26436,7830,6645,8.996347499999999,4212695,Economics,Volleyball,8,78.69,333
College 12,Australia,27573,7852,1096,8.318151,536302,Electrical Engineering,Tennis,34,91.91,667
College 20,USA,15472,5297,3365,10.0,4975814,Chemical Engineering,Football,39,100.0,595
College 7,India,18418,509,11661,9.789252,4438504,Physics,Badminton,5,66.49,309
College 91,Japan,17710,12887,3999,8.219074,318148,Electrical Engineering,Athletics,30,87.03,377
College 71,Switzerland,14444,10592,2649,9.81113,3622260,Computer Science,Badminton,47,76.89,305
College 2,Switzerland,22736,8837,6548,7.8690725,1118145,Computer Science,Badminton,29,89.30000000000001,614
College 43,USA,28194,7911,3328,10.0,3594253,Business Administration,Chess,44,100.0,436
College 97,Australia,7722,13431,-5709,8.210282,2560564,Mathematics,Football,18,78.2,336
College 21,India,22920,13039,1820,6.893295,846590,Electrical Engineering,Volleyball,33,91.59,560
College 29,India,29754,12219,11863,9.7893105,758621,Economics,Chess,18,62.47,675
College 32,USA,18198,4875,7376,8.928459,2296918,Business Administration,Chess,44,92.13,358
College 45,Japan,17495,13619,3876,7.9131375,1166275,Economics,Athletics,32,93.1,474
College 76,China,15623,7906,714,6.658720499999999,2537441,Mathematics,Athletics,22,92.97,363
College 77,China,3728,5717,-1989,10.0,2907876,Mathematics,Football,20,79.02,347
College 59,USA,22768,843,12455,9.5039335,2967867,Physics,Cricket,0,84.59,567
College 3,China,13682,7453,6229,8.6222635,2944527,Biotechnology,Football,46,94.32,414
College 39,UK,12426,9695,1009,9.566491,2372982,Economics,Football,6,77.69,448
College 51,South Africa,5747,9358,-3611,5.9162935,932587,Mathematics,Football,1,93.06,221
College 8,Japan,22643,7852,14362,9.3190845,4278169,Mechanical Engineering,Basketball,17,90.86,310
College 46,UK,12901,9767,3134,9.3530755,2766151,Economics,Athletics,11,73.44999999999999,438
College 66,Japan,27209,4804,12179,8.7436585,4147317,Chemical Engineering,Swimming,44,87.88000000000001,385
College 6,UK,11289,12133,-844,10.0,4987688,Economics,Tennis,49,72.37,178
College 58,Japan,20122,515,813,8.9599055,2739811,Electrical Engineering,Athletics,34,70.17,304
College 41,China,27488,11278,6602,7.0792455,798491,Biotechnology,Athletics,11,75.44,627
College 79,Australia,27787,12886,7272,6.487810499999999,1855621,Biotechnology,Tennis,1,96.36,348
College 54,South Africa,25545,11684,12906,9.481069,3982138,Business Administration,Chess,49,98.49,428
College 76,USA,3845,2573,1272,7.7139025,787805,Mathematics,Football,23,73.5,433
College 41,UK,9616,14819,-5203,8.6856515,2351303,Business Administration,Swimming,4,75.10000000000001,318
College 48,Australia,9066,14249,-5183,8.6874065,3514813,Biotechnology,Badminton,22,96.57,352
College 96,USA,29257,3449,8126,8.9393725,3758745,Chemical Engineering,Basketball,33,67.29,744
College 70,Canada,21406,6496,11861,8.071782,483564,Computer Science,Volleyball,47,72.9,406
College 27,China,17031,11361,5670,8.176224,1852448,Civil Engineering,Basketball,47,93.16,631
College 47,Switzerland,12982,12660,322,10.0,2166384,Physics,Football,31,85.5,461
College 77,India,4961,983,3176,6.26951,1359020,Electrical Engineering,Chess,14,65.03,130
College 23,Japan,29039,2054,8160,9.8180075,4256015,Chemical Engineering,Tennis,40,91.89,549
College 74,Japan,27418,7911,775,9.542833,2725666,Computer Science,Football,40,91.91,392
College 14,India,19790,7445,12345,7.8571285,3454257,Mechanical Engineering,Basketball,3,96.7,616
College 61,Australia,17873,9849,8024,8.449887,3459774,Computer Science,Tennis,41,91.48,346
College 67,USA,5400,11832,-6432,7.5920305,1404061,Chemical Engineering,Athletics,21,100.0,241
College 76,UK,10288,11418,-1130,8.2614935,1842987,Biotechnology,Basketball,32,99.05,600
